m.Bochnia,"Gimnazjum nr 2 w Bochni im. Cypriana Kamila Norwida","Generała Jakubowskiego 12, 32-700 Bochnia, Poland",49.96504359999999,20.4100697
m. Mszana Dolna,"Gimnazjum Miejskie nr 2 im. Jana Pawła II w Mszanie Dolnej","Rynek 21, 34-730 Mszana Dolna, Poland",49.6775002,20.0833525
m. Mszana Dolna,Gimnazjum Miejskie nr 1,"Sienkiewicza 2, 34-730 Mszana Dolna, Poland",49.6760159,20.0698332
Dobra,Publiczne Gimnazjum w Dobrej,"1, 34-642 Dobra, Poland",49.7158386,20.2436982
Dobra,Publiczne Gimnazjum w Skrzydlnej,"34-625 Skrzydlna; 186, 34-625, Poland",49.75196750000001,20.1859382
Dobra,Gimnazjum Publiczne w Jurkowie,"Jurków 115, 34-643 Jurków, Poland",49.6869407,20.2330222
Jodłownik,Gimnazjum w Wilkowisku,"34-617 Wilkowisko, Poland",49.7551905,20.2609006
Jodłownik,Publiczne Gimnazjum w Jodłowniku,"Jodłownik 126, 34-620 Jodłownik, Poland",49.7723823,20.2332654
Jodłownik,"Gimnazjum Publiczne im. Jana Pawła II w Sadku-
Kostrzy","105, 34-620 Sadek, Poland",49.78409389999999,20.273147
Kamienica,Gimnazjum w Kamienicy,"490, 34-608 Kamienica, Poland",49.57481490000001,20.3436557
Kamienica,"Gimnazjum im. 1 Pułku Strzelców Podhalańskich Armii Krajowej w Szczawie","Szczawa 327, 34-607 Kamienica, Poland",49.6017058,20.2984801
Kamienica,Gimnazjum w Zalesiu,"34-608 Zalesie, Poland",49.6273065,20.3496231
Laskowa,Publiczne Gimnazjum im. Janusza Korczaka,"34-602, Poland",49.7610414,20.4496765
Laskowa,"Zespół Szkół - Publiczne Gimnazjum w Ujanowicach im. Świętej Kingi","34-603 Ujanowice; 55, 34-603, Poland",49.7454889,20.5590377
Limanowa,Publiczne Gimnazjum w Pasierbcu,"Pasierbiec 108,34-600, Pasierbiec, Poland",49.7581742,20.3797614
Limanowa,Publiczne Gimnazjum,"Piłsudskiego 91, 34-600 Limanowa, Poland",49.71997,20.407431
Limanowa,"Zespół Szkół im. St. Wyspiańskiego w Rupniowie -
Publiczne Gimnazjum w Rupniowie I","206, 34-652 Rupniów, Poland",49.7643818,20.3356986
Limanowa,Publiczne Gimnazjum w Pisarzowej,"Pisarzowa 346, 34-653 Męcina, Poland",49.690321,20.5062317
Limanowa,"Zespół Szkół Nr 1 w Starej Wsi Publiczne Gimnazjum Nr 1 w Starej Wsi","Limanova, 34-600 Stara Wieś, Poland",49.67573900000001,20.3967468
Limanowa,Publiczne Gimnazjum w Mordarce,"34-600 Mordarka, Poland",49.6991153,20.4607058
Limanowa,"Zespół Szkół im. Stanisława Konarskiego w Starej Wsi II - Gimnazjum Publiczne w Starej Wsi II","34-600, Poland",49.6796254,20.4258692
Łukowica,Gimnazjum im. Michała Sędziwoja w Łukowicy,"Łukowica 293, 34-606 Łukowica, Poland",49.6008858,20.492828
Łukowica,Zespół Szkół w Przyszowej - Gimnazjum,"Przyszowa, Poland",49.6411791,20.5040467
Mszana Dolna,"Gimnazjum Nr 1 im. Kard. Stefana Wyszyńskiego w Kasinie Wielkiej","nr 761, Kasina Wielka 34-741, 34-741 Kasina Wielka, Poland",49.7244371,20.1381976
Mszana Dolna,"Zespół Placówek Oświatowych, Gimnazjum nr 4
im. ks. prof. Józefa Tischnera w Mszanie Górnej","Mszana Górna, Poland",49.66135389999999,20.0967598
Mszana Dolna,"Gimnazjum nr 2 w Kasince Małej im. Księdza Kanonika Stanisława Urygi","DW968 513, 34-734 Kasinka Mała, Poland",49.7021165,20.0389123
Mszana Dolna,"Zespół Placówek Oświatowych w Rabie Niżnej -
Gimnazjum Nr 3 im. Jana Pawła II","Raba Niżna 162, 34-730 Mszana Dolna, Poland",49.6426233,20.0326574
Niedźwiedź,ZSz - Gimnazjum Publiczne w Porębie Wielkiej,"Poręba Wielka, Poland",49.6077711,20.0627332
Niedźwiedź,"Zespół Placówek Oświatowych im. Jana Pawła II -
Gimnazjum Publiczne","34-735 Podobin, Poland",49.6352723,20.0822247
Niedźwiedź,"Gimnazjum Publiczne im. Katarzyny Smreczyńskiej","Gmina Niedźwiedź, Poland",49.589746,20.1033441
Słopnice,Gimnazjum w Słopnicach,"34-615 Słopnice; 732, Poland",49.69706799999999,20.3492096
Tymbark,Gimnazjum Samorządowe w Tymbarku,"34-650 Tymbark; Rynek 29, 34-650 Tymbark, Poland",49.7291641,20.3255761
Tymbark,Niepubliczne Gimnazjum im. Jana Pawła II,"34-650, Piekiełko 40, 13-240 Mława, Poland",49.7483329,20.3454194
Charsznica,"Gimnazjum im. Antoniego Malatyńskiego w Charsznicy","32-250 Miechów-Charsznica; Szkolna 14, Poland",50.39476029999999,19.947914
Charsznica,Zespół Szkół w Tczycy Gimnazjum,"32-250 Tczyca; 177, Poland",50.42283279999999,19.8873913
Gołcza,Gimnazjum w Gołczy,"Golcza, 32-075 Golcza, Poland",53.1364734,15.6021456
Kozłów,Gminny Zespół Szkół w Kozłowie - Gimnazjum,"303, Kozłów 32-241, 32-241 Kozłów, Poland",50.480843,20.0215672
Książ Wielki,"Gimnazjum im. Stefana Żechowskiego w Książu Wielkim","32-210 Książ Wielki; Reja 4, 32-210, Poland",50.44112089999999,20.141153
Miechów,"Gimnazjum Nr 1 im. Macieja Miechowity w Miechowie","32-200 Miechów, Poland",50.3527858,20.0187958
Miechów,Prywatne Gimnazjum OMEGA,"Marii Konopnickiej 2, 32-200 Miechów, Poland",50.3570925,20.0328619
Miechów,"Niepubliczne Gimnazjum w Miechowie Zakładu Doskonalenia Zawodowego w Kielcach","Księdza Skorupki 3, 32-200 Miechów, Poland",50.3581258,20.0300286
Racławice,"Gimnazjum im. Tadeusza Kościuszki w Racławicach","32-222 Racławice, Poland",50.3256947,20.2370492
Słaboszów,Gimnazjum w Dziaduszycach,"Dziaduszyce 23, 32-218 Dziaduszyce, Poland",50.38381709999999,20.2676263
Dobczyce,Gimnazjum im. Jana Pawła II w Dobczycach,"Szkolna 43, 32-410 Dobczyce, Poland",49.8805924,20.1006796
Lubień,"Gimnazjum im. Sługi Bożego Ks. Michała Rapacza w Tenczynie","32-433 Tenczyn; 171, 32-433, Poland",49.6863064,19.9474185
Lubień,Gimnazjum im. Jana Pawła II w Lubniu,"Lubień 885A, 32-433 Lubień, Poland",49.7154816,19.9785738
Lubień,"Gimnazjum im. Henryka Łasaka w Skomielnej Białej","Skomielna Biała, Poland",49.6405707,19.9203139
Myślenice,Gimnazjum nr 1,"Zdrojowa 16, 32-400 Myślenice, Poland",49.8214888,19.9494533
Myślenice,Gimnazjum Nr 2 im. Jana Pawła II w Myślenicach,"Dyrektora Stanisława Pardyaka 26, 32-400 Myślenice, Poland",49.832607,19.9286867
Myślenice,Publiczne Gimnazjum w Trzemeśni,"32-425 Trzemeśnia; 250, 32-425, Poland",49.8212915,20.019009
Myślenice,"Gimnazjum im. św. Jadwigi Królowej w Krzyszkowicach","Krzyszkowice 368, Krzyszkowice, Poland",49.88264789999999,19.9171798
Myślenice,Gimnazjum w Bysinie,"Bysina 284, 32-400 Myślenice, Poland",49.8278771,19.887987
Myślenice,"Publiczne Gimnazjum im. Ks. Jana Twardowskiego w Jaworniku","32-400 Jawornik; 293, Poland",49.8587955,19.8936431
Myślenice,Gimnazjum nr 3 im. Marsz. Józefa Piłsudskiego,"Zdrojowa 16, 32-400 Myślenice, Poland",49.8214888,19.9494533
Myślenice,Publiczne Gimnazjum w Głogoczowie,"Głogoczów, Poland",49.8959489,19.8758556
Pcim,"Publiczne Gimnazjum nr 3 im. ks. Jana Twardowskiego","32-438 Trzebunia; 444, 32-438, Poland",49.7897901,19.8518778
Pcim,"Publiczne gimnazjum nr 1 im. Jana Pawła II w Pcimiu","32-432 Pcim; 599, 32-432, Poland",49.7525437,19.9652614
Pcim,Publiczne Gimnazjum nr 2,"Pcim 595, 32-432 Pcim, Poland",49.7528782,19.9659779
Raciechowice,Publiczne Gimnazjum nr 1 w Raciechowicach,"32-415 Raciechowice; Raciechowice 106, 32-415, Poland",49.8449052,20.1417912
Raciechowice,Gimnazjum,"32-415 Raciechowice; Raciechowice 106, 32-415, Poland",49.8449052,20.1417912
Raciechowice,Publiczne Gimnazjum w Krzesławicach,"Krzesławice 146, 32-415 Krzesławice, Poland",49.8113256,20.1925316
Siepraw,Gimnazjum w Sieprawiu,"32-447 Siepraw; 724, 32-447 Siepraw, Poland",49.9094434,19.9702223
Sułkowice,"Gimnazjum im. Stefana Kardynała Wyszyńskiego w Sułkowicach","Sportowa 51, 32-440 Sułkowice, Poland",49.843494,19.808089
Sułkowice,Gimnazjum w Krzywaczce,"41, 32-442 Krzywaczka, Poland",49.8902279,19.8296799
Sułkowice,"Gimnazjum im. Króla Kazimierza III Wielkiego w Rudniku","Szkolna 55, 32-440 Rudnik, Poland",49.8548688,19.833323
Tokarnia,Gimnazjum im. H. Sienkiewicza w Krzczonowie,"32-435, Krzczonów k Pinczowa, Krzczonów 82, 28-520 Krzczonów, Poland",49.73771410000001,19.9197354
Tokarnia,"Gimnazjum im. Księdza Kardynała StefanaWyszyńskiego Prymasa Tysiąclecia w Tokarni","Tokarnia, Poland",49.7320961,19.8791473
Wiśniowa,"Zespół Placówek Oświatowych w Wiśniowej -Gimnazjum w Wiśniowej","Wiśniowa 323, 32-412 Wiśniowa, Poland",49.7875194,20.1205748
m.Grybów,"Gimnazjum im. ks. Stanisława Konarskiego wGrybowie","Węgierska 6, 33-330 Grybów, Poland",49.6241379,20.944323
Chełmiec,Gimnazjum w Marcinkowicach,"33-393, Marcinkowicka 132, 33-395 Marcinkowice, Poland",49.6685315,20.6498728
Chełmiec,"Zespół Szkół w Chomranicach - Gimnazjum im.Św. Jana Pawła II","Chomranice 12, 33-394 Klęczany, Poland",49.6763531,20.5907237
Chełmiec,Gimnazjum w Piątkowej,"Piątkowa 1, 33-300 Nowy Sącz, Poland",49.62129119999999,20.7506365
Chełmiec,Gimnazjum im. gen. Józefa Gizy w Wielogłowach,"33-311 Wielogłowy; 56, 33-311 Wielogłowy, Poland",49.6720526,20.6891596
Chełmiec,Gimnazjum w Chełmcu,"Marcinkowicka 9, 33-395 Nowy Sącz, Poland",49.63193860000001,20.6657415
Chełmiec,Gimnazjum im. Stanisława Wyspiańskiego,"Paszyn 288, 33-326 Paszyn, Poland",49.6250161,20.7813763
Chełmiec,Gimnazjum im. bł. ks. Jerzego Popiełuszki,"Kansas, USA",39.011902,-98.4842465
Chełmiec,"Gimnazjum im. gen. Michała Gałązki wTrzetrzewinie","33-314 Trzetrzewina, Poland",49.641357,20.5896099
Chełmiec,"Zespół Szkół w Librantowej - Gimnazjumim.Józefa Bieńka","Librantowa 86, 33-300 Nowy Sącz, Poland",49.6662748,20.7553729
Chełmiec,"Gimnazjum im. s. Czesławy Lorek w BiczycachDolnych","DK28 18, 33-395, Poland",49.6313494,20.6481034
"Gródek nadDunajcem","Gimnazjum Nr 3 im. Bł. ks. Jerzego Popiełuszki wJelnej","Kansas, USA",39.011902,-98.4842465
"Gródek nadDunajcem","Zespół Szkół - Gimnazjum Nr 2 w PodoluGórowej","33-318 Podole Górowa; 158, Poland",49.7553656,20.7749976
"Gródek nadDunajcem","Zespół Szkół Szkoła Podstawowa i Gimnazjum nr1 w Rożnowie - Gimnazjum nr 1 w Rożnowie","Rożnów 269, 57-130 Rożnów, Poland",49.7688093,20.6912758
"Gródek nadDunajcem",Gimnazjum nr 5,"Gródek nad Dunajcem 195, 33-318 Gródek nad Dunajcem, Poland",49.7472009,20.7328519
"Gródek nadDunajcem",Zespół Szkół - Gimnazjum nr 4 w Przydonicy,"Przydonica 24, 33-318 Gródek nad Dunajcem, Poland",49.7355288,20.7744018
Grybów,"Gimnazjum im. Cichociemnych SpadochroniarzyAK w Stróżach","Droga Wojewódzka 981 320, 33-331 Stróże, Poland",49.6570615,20.97076
Grybów,Gimnazjum im. św. Jana Kantego w Białej Niżnej,"Biała Niżna 495, 33-330 Biała Niżna, Poland",49.6408929,20.9736913
Grybów,Gimnazjum im. Jana Pawła II we Florynce,"Florynka 64, 33-332, Florynka, Poland",49.5558314,20.9853902
Grybów,"Gimnazjum im. Stanisława Wyspiańskiego wKrużlowej Wyżnej","205, 33-325 Krużlowa Wyżna, Poland",49.6496224,20.8839798
Grybów,Gimnazjum w Ptaszkowej,"Ptaszkowa 271, 33-333 Ptaszkowa, Poland",49.6016345,20.9029528
Grybów,Gimnazjum w Kąclowej,"Kąclowa 280, 33-330 Grybów, Poland",49.58902519999999,20.964768
Kamionka Wielka,"Gimnazjum Publiczne w Zespole SzkółPodstawowo - Gimnazjalnych w Mystkowie","Mystków 208, 33-334 Mystków, Poland",49.6046511,20.7877123
Kamionka Wielka,"Zespół Szkół Podstawowo-Gimnazjalnych wKrólowej Górnej Gimnazjum Publiczne wKrólowej Górnej","Mystków 208, 33-334 Mystków, Poland",49.6046511,20.7877123
Kamionka Wielka,Gimnazjum Publiczne w Kamionce Wielkiej,"Kamionka Wielka 162, 33-334 Kamionka Wielka, Poland",49.567296,20.8284043
Kamionka Wielka,Gimnazjum Publiczne w Mszalnicy,"127, 33-334 Mszalnica, Poland",49.6093544,20.8141434
Kamionka Wielka,Gimnazjum Publiczne Nr 2 w Kamionce Wielkiej,"Kamionka Wielka 162, 33-334 Kamionka Wielka, Poland",49.567296,20.8284043
Korzenna,Gimnazjum im. Jana Pawła II w Korzennej,"324, 33-322 Korzenna, Poland",49.6783429,20.8435696
Korzenna,Gimnazjum im. Jana Pawła II w Lipnicy Wielkiej,"33-323 Lipnica Wielka; 25, 33-323, Poland",49.7077773,20.8653052
Korzenna,"Zespół Szkół w Koniuszowej - Gimnazjum im.Generała Franciszka Gągora w Koniuszowej","203, 33-326 Koniuszowa, Poland",49.65403320000001,20.7937181
Korzenna,"Gimnazjum im. Ks. Jerzego Popiełuszki wMogilnie","Powstańców Wielkopolskich 33, 88-300 Mogilno, Poland",52.6530204,17.9615354
Korzenna,"Gimnazjum im. Księdza Kardynała StefanaWyszyńskiego","Gmina Korzenna, Poland",49.6790814,20.8312411
Krynica-Zdrój,"Publiczne Gimnazjum im. prof. dra J. Dietla wKrynicy-Zdroju","Józefa Ignacego Kraszewskiego 142, 33-380 Krynica-Zdrój, Poland",49.40073650000001,20.9543769
Krynica-Zdrój,Gimnazjum w Bereście,"33-380 Berest, Poland",49.503155,20.9711443
Łabowa,"Zespół Szkolno - Gimnazjalny w ŁabowejPubliczne Gimnazjum im. Jana Pawła II wŁabowej","33-336 Łabowa; 22, 33-336, Poland",49.52861739999999,20.8566333
Łącko,"Zespół Szkolno-Gimnazjalny Gimnazjum wJazowsku","Jazowsko 171, 33-389 Jazowsko, Poland",49.53205370000001,20.5176115
Łącko,"Zespół Szkolno-Gimnazjalny - Gimnazjum wŁącku","Łącko 284, 33-390 Łącko, Poland",49.55995,20.4357349
Łącko,"Zespół Szkolno-Gimnazjalny Gimnazjum wZagorzynie","33-390 Zagorzyn, Poland",49.5815158,20.3918609
Łososina Dolna,Gimnazjum w Tęgoborzy,"6, 33-312 Tęgoborze, Poland",49.7091625,20.6404138
Łososina Dolna,"Zespół Szkół Podstawowo-Gimnazjalnych im.Jana Pawła II w Łososinie Dolnej - Gimnazjum","33-314 Łososina Dolna, Poland",49.7405813,20.6246225
Muszyna,"Gimnazjum im. Straży Granicznej IIRzeczpospolitej","Rynek 13, 33-370 Muszyna, Poland",49.356348,20.8978075
Muszyna,Gimnazjum,"Rynek 13, 33-370 Muszyna, Poland",49.3565077,20.8981468
Muszyna,Gimnazjum w Powroźniku,"42, 33-370 Powroźnik, Poland",49.371112,20.9455043
Nawojowa,Publiczne Gimnazjum w Nawojowej,"Nawojowa 139, 33-335 Nawojowa, Poland",49.5552568,20.7468814
Piwniczna-Zdrój,Gimnazjum Publiczne,"Krynicka 2, 33-350 Piwniczna-Zdrój, Poland",49.4345607,20.7107412
Piwniczna-Zdrój,Gimnazjum Publiczne w Łomnicy Zdroju,"Krynicka 2, 33-350 Piwniczna-Zdrój, Poland",49.4345607,20.7107412
Podegrodzie,"Zespół Szkół Podstawowo-Gimnazjalnych im. bł.O. St. Papczyńskiego w Podegrodziu - Gimnazjum","33-386 Podegrodzie 6, 33-386 Podegrodzie, Poland",49.5772139,20.5896556
Podegrodzie,"Gimnazjum im. św. Jadwigi - Królowej Polski wBrzeznej","Brzezna 447, 33-386 Podegrodzie, 33-386, Poland",49.600691,20.6183499
Rytro,Gimnazjum im. Ks. Józefa Woźniackiego,"99, 33-343 Rytro, Poland",49.4898196,20.6768097
Stary Sącz,Gimnazjum im. Jana Pawła II w Gołkowicach,"Daszyńskiego 23, 33-340 Stary Sącz, Poland",49.5651559,20.6370659
Stary Sącz,"Gimnazjum im por. Andrzeja Buchmana ps.""Korsak"" w Barcicach","33-342 Barcice Górne, Poland",49.517528,20.6524682
Stary Sącz,"Gimnazjum im. Kardynała Stefana Wyszyńskiegow Przysietnicy","Kardynała Stefana Wyszyńskiego, 33-340 Stary Sącz, Poland",49.5762977,20.6410856
Stary Sącz,Prywatne Gimnazjum,"Partyzantów 15, 33-340 Stary Sącz, Poland",49.55785789999999,20.633219
m. Nowy Targ,Gimnazjum nr 1 im. Tadeusza Kościuszki,"plac Słowackiego 14, 34-400 Nowy Targ, Poland",49.4829584,20.0287004
m. Nowy Targ,Gimnazjum nr 2 Nowy Targ,"plac Evry 3, 34-400 Nowy Targ, Poland",49.4718197,20.0332718
m. Nowy Targ,IV Gimnazjum Małopolskiego Centrum Edukacji,"Nadwodnia 5, 34-400 Nowy Targ, Poland",49.4843339,20.0346219
m. Nowy Targ,Publiczne Gimnazjum,"plac Słowackiego 14, 34-400 Nowy Targ, Poland",49.4829584,20.0287004
Szczawnica,"Publiczne Gimnazjum im. ks. prof. JózefaTischnera w Szczawnicy","Główna 116, 34-460 Szczawnica, Poland",49.428086,20.4663749
Czarny Dunajec,Gimnazjum w Załucznem,"34-408 Załuczne; 84a, 34-408, Poland",49.4935093,19.8216919
Czarny Dunajec,Gimnazjum im. Jana Pawła II w Cichem,"Ciche 454, 34-407 Ciche, Poland",49.3608672,19.860709
Czarny Dunajec,Gimnazjum w Piekielniku,"Piekielnik 202, 34-472 Piekielnik, Poland",49.4779324,19.772628
Czarny Dunajec,"Publiczne Gimnazjum Stow. Przyjaciół SzkółKatolickich w Starem Bystrem","34-407 Stare Bystre; 347, Poland",49.4263212,19.9166333
Czarny Dunajec,Gimnazjum w Czarnym Dunajcu,"Ojca Świętego Jana Pawła II 144, 34-470 Czarny Dunajec, Poland",49.44128,19.848518
Czarny Dunajec,"Katolickie Gimnazjum Integracyjne SPSK im. JanaPawła II","Rondo Imienia Jana Pawła II, 34-407, Poland",49.3920209,19.8784843
Czarny Dunajec,Gimnazjum w Ratułowie,"Ratułów, Poland",49.3632687,19.8986549
Czarny Dunajec,Gimnazjum Nr 1 w Cichem,"Ciche 454, 34-407 Ciche, Poland",49.3608672,19.860709
Czorsztyn,Gminne Publiczne Gimnazjum w Maniowach,"Szkolna 2, 34-436 Maniowy, Poland",49.4611506,20.2687655
Czorsztyn,"Gminne Publiczne Gimnazjum w SromowcachNiżnych","Szkolna 2, 34-436 Maniowy, Poland",49.4611506,20.2687655
Jabłonka,Gimnazjum im. Jana Pawła II w Zubrzycy Górnej,"DW957 469, 34-484 Zubrzyca Górna, Poland",49.5628371,19.6493594
Jabłonka,"Zespół Szkół w Podwilku - Gimnazjum wPodwilku","Podwilk 287,, 34-722 Podwilk, Poland",49.5479597,19.739741
Jabłonka,Gimnazjum w Lipnicy Małej,"34-482 Lipnica Mała; 512, Poland",49.54197749999999,19.6167732
Jabłonka,Gimnazjum w Zubrzycy Dolnej,"Zubrzyca Górna 43, 34-484 Zubrzyca Górna, Poland",49.5504258,19.6568336
Jabłonka,Gimnazjum w Chyżnem,"34-481 Chyżne; 129, Poland",49.4261359,19.672242
Jabłonka,Gimnazjum w Orawce,"Jabłońskiego 4, 34-480 Jabłonka, Poland",49.47907,19.69415
"Krościenko nadDunajcem","Publiczne Gimnazjum w Krościenku nadDunajcem","Biały Potok 1, 34-450 Krościenko n. Dunajcem, Poland",49.438887,20.396718
"Krościenko nadDunajcem",VI Gimnazjum Małopolskiego Centrum Edukacji,"Krościenko nad Dunajcem, Poland",49.4368364,20.4329165
Lipnica Wielka,Gimnazjum,"Lipnica Wielka 523, 34-483 Lipnica Wielka, Poland",49.4961554,19.6155873
Łapsze Niżne,Gimnazjum w Łapszach Niżnych,"Długa 12, 34-442 Łapsze Niżne, Poland",49.3987563,20.2416065
Łapsze Niżne,Gimnazjum,"Długa 12, 34-442 Łapsze Niżne, Poland",49.3987563,20.2416065
Nowy Targ,"Zespół Szkoły Podstawowej i Gimnazjum -Gimnazjum nr 4 w Gronkowie","Gronków 210, 34-400 Gronków, Poland",49.44158119999999,20.0872558
Nowy Targ,Gimnazjum Nr 3 w Klikuszowej,"Klikuszowa 3, 34-404 Klikuszowa, Poland",49.51569689999999,19.984274
Nowy Targ,"Publiczne Gimnazjum w Łopusznej im. ks. prof.Józefa Tischnera","Tischnera, 34-432 Łopuszna, Poland",49.4684801,20.133889
Nowy Targ,"Publiczne Gimnazjum Nr 1 z OddziałamiDwujęzycznymi im. Jana Pawła II w Krempachach","Krempachy Kamieniec 46, Krempachy, Poland",49.437771,20.1688225
Nowy Targ,"Gimnazjum nr 2 im. Kazimierza Przerwy -Tetmajera","plac Evry 3, 34-400 Nowy Targ, Poland",49.4718197,20.0332718
Nowy Targ,Gimnazjum w Waksmundzie,"Na Równi 28, 34-431 Waksmund, Poland",49.4844569,20.0715002
Nowy Targ,Gimnazjum w Ostrowsku,"Jana Pawła II 13, 34-431 Ostrowsko, Poland",49.4750573,20.098683
Ochotnica Dolna,Gimnazjum nr 3 w Ochotnicy Górnej,"34-453 Ochotnica Górna; 207, 34-453, Poland",49.5040838,20.2300589
Ochotnica Dolna,Publiczne Gimnazjum nr 1,"Gmina Ochotnica Dolna, Poland",49.5181736,20.3219541
Raba Wyżna,Gimnazjum Nr 1 w Rabie Wyżnej,"34-721 Raba Wyżna, Poland",49.5646815,19.8748141
Raba Wyżna,"Zespół Szkół w Skawie - Gimnazjum nr 2 im. Św.Dominika Savio","34-713 Skawa, Poland",49.6019963,19.9106407
Rabka-Zdrój,Gimnazjum im. Świętej Rodziny w Rabce-Zdroju,"Jana Pawła II 48, 34-700 Rabka-Zdrój, Poland",49.6089606,19.9673945
Rabka-Zdrój,Gimnazjum Publiczne nr 1,"Jana Pawła II 40, 34-700 Rabka-Zdrój, Poland",49.6104168,19.9665978
Rabka-Zdrój,Gimnazjum w Rdzawce,"Rdzawka, 60, 34-700 Rdzawka, Poland",49.5605321,19.9612677
Rabka-Zdrój,Zespół Szkół - Gimnazjum w Chabówce,"Chabówka, Poland",49.5852789,19.9364601
Rabka-Zdrój,Gimnazjum im. Antoniny Zachary - Wnękowej,"Jana Pawła II 40, 34-700 Rabka-Zdrój, Poland",49.6104168,19.9665978
Spytkowice,"Gimnazjum im. Wawrzyńca Spytka Jordana wZespole Szkół Podstawowo-Gimnazjalnych wSpytkowicach","E77 12, 34-745 Spytkowice, Poland",49.5774407,19.823521
Szaflary,Gimnazjum w Bańskiej Niżnej,"Szkolna 6, 34-424 Szaflary, Poland",49.4206088,20.0280922
Szaflary,Gimnazjum w Maruszynie Górnej,"Szkolna 6, 34-424 Szaflary, Poland",49.4206088,20.0280922
Szaflary,Gimnazjum w Skrzypnem,"Skrzypne, Świętej Jadwigi Królowej 128, 34-424, Poland",49.3997682,19.9495089
Szaflary,Gimnazjum w Bańskiej Wyżnej,"Szkolna 6, 34-424 Szaflary, Poland",49.4206088,20.0280922
Szaflary,Gimnazjum,"Szkolna 6, 34-424 Szaflary, Poland",49.4206088,20.0280922
Szaflary,Gimnazjum w Zaskalu,"Szkolna 6, 34-424 Szaflary, Poland",49.4206088,20.0280922
Szaflary,"Zespół Szkoły Podstawowej i Gimnazjum wMaruszynie Dolnej - Gimnazjum","Szkolna 6, 34-424 Szaflary, Poland",49.4206088,20.0280922
Bukowno,Zespół Szkół nr 1 - Gimnazjum nr 1 w Bukownie,"Szkolna 8, 32-332 Bukowno, Poland",50.2671435,19.4660106
Bukowno,Zespół Szkół nr 2 - Gimnazjum nr 2 w Bukownie,"Sławkowska 133, 32-332 Bukowno, Poland",50.2817679,19.4296029
Bolesław,"Publiczne Gimnazjum im. Komisji EdukacjiNarodowej w Bolesławiu","Główna 112, 32-329 Bolesław, Poland",50.296454,19.4691683
